"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"1283","186","1","172","1","11","0","20200416","3","0","48","0","天津市","天津"
"1284","189","3","173","1","13","2","20200417","3","0","48","0","天津市","天津"
"1285","189","0","173","0","13","0","20200418","3","0","48","0","天津市","天津"
"1286","189","0","174","1","12","-1","20200419","3","0","48","0","天津市","天津"
"1287","189","0","174","0","12","0","20200420","3","0","48","0","天津市","天津"
"1288","189","0","176","2","10","-2","20200421","3","0","48","0","天津市","天津"
"1289","189","0","178","2","8","-2","20200422","3","0","48","0","天津市","天津"
"1290","189","0","179","1","7","-1","20200423","3","0","48","0","天津市","天津"
"1291","190","1","181","2","6","-1","20200424","3","0","48","0","天津市","天津"
"1292","190","0","182","1","5","-1","20200425","3","0","48","0","天津市","天津"
"1293","190","0","182","0","5","0","20200426","3","0","48","0","天津市","天津"
"1294","190","0","182","0","5","0","20200427","3","0","48","0","天津市","天津"
"1295","190","0","183","1","4","-1","20200428","3","0","48","0","天津市","天津"
"1296","190","0","183","0","4","0","20200429","3","0","48","0","天津市","天津"
"1297","190","0","184","1","3","-1","20200430","3","0","48","0","天津市","天津"
"1298","190","0","185","1","2","-1","20200501","3","0","48","0","天津市","天津"
"1299","190","0","186","1","1","-1","20200502","3","0","48","0","天津市","天津"
"1300","190","0","186","0","1","0","20200503","3","0","48","0","天津市","天津"
"1301","190","0","186","0","1","0","20200504","3","0","48","0","天津市","天津"
"1302","190","0","186","0","1","0","20200505","3","0","48","0","天津市","天津"
"1303","190","0","186","0","1","0","20200506","3","0","48","0","天津市","天津"
"1304","190","0","186","0","1","0","20200507","3","0","48","0","天津市","天津"
"1305","191","1","186","0","2","1","20200508","3","0","48","0","天津市","天津"
"1306","191","0","186","0","2","0","20200509","3","0","48","0","天津市","天津"
"1307","191","0","186","0","2","0","20200510","3","0","48","0","天津市","天津"
"1308","191","0","186","0","2","0","20200511","3","0","48","0","天津市","天津"
"1309","191","0","186","0","2","0","20200512","3","0","48","0","天津市","天津"
"1310","191","0","187","1","1","-1","20200513","3","0","48","0","天津市","天津"
"1311","191","0","187","0","1","0","20200514","3","0","48","0","天津市","天津"
"1312","191","0","187","0","1","0","20200515","3","0","48","0","天津市","天津"
"1313","192","1","187","0","2","1","20200516","3","0","48","0","天津市","天津"
"1314","192","0","187","0","2","0","20200517","3","0","48","0","天津市","天津"
"1315","192","0","187","0","2","0","20200518","3","0","48","0","天津市","天津"
"1316","192","0","187","0","2","0","20200519","3","0","48","0","天津市","天津"
"1317","9","9","0","0","9","9","20200123","0","0","0","0","山东省","山东"
"1318","21","12","0","0","21","12","20200124","0","0","0","0","山东省","山东"
"1319","39","18","0","0","39","18","20200125","0","0","0","0","山东省","山东"
"1320","63","24","0","0","63","24","20200126","0","0","0","0","山东省","山东"
"1321","87","24","0","0","87","24","20200127","0","0","0","0","山东省","山东"
"1322","121","34","0","0","121","34","20200128","0","0","0","0","山东省","山东"
"1323","145","24","1","1","144","23","20200129","0","0","0","0","山东省","山东"
"1324","178","33","2","1","176","32","20200130","0","0","0","0","山东省","山东"
"1325","202","24","2","0","200","24","20200131","0","0","0","0","山东省","山东"
"1326","225","23","5","3","220","20","20200201","0","0","0","0","山东省","山东"
"1327","246","21","6","1","240","20","20200202","0","0","0","0","山东省","山东"
"1328","270","24","7","1","263","23","20200203","0","0","0","0","山东省","山东"
"1329","298","28","13","6","285","22","20200204","0","0","0","0","山东省","山东"
"1330","343","45","18","5","325","40","20200205","0","0","0","0","山东省","山东"
"1331","379","36","31","13","348","23","20200206","0","0","0","0","山东省","山东"
"1332","407","28","38","7","369","21","20200207","0","0","0","0","山东省","山东"
"1333","435","28","50","12","384","15","20200208","1","1","0","0","山东省","山东"
"1334","459","24","63","13","395","11","20200209","1","0","0","0","山东省","山东"
"1335","486","27","71","8","414","19","20200210","1","0","0","0","山东省","山东"
"1336","497","11","80","9","416","2","20200211","1","0","0","0","山东省","山东"
"1337","506","9","98","18","406","-10","20200212","2","1","0","0","山东省","山东"
"1338","519","13","111","13","406","0","20200213","2","0","0","0","山东省","山东"
"1339","530","11","139","28","389","-17","20200214","2","0","0","0","山东省","山东"
"1340","537","7","164","25","371","-18","20200215","2","0","0","0","山东省","山东"
"1341","541","4","175","11","364","-7","20200216","2","0","0","0","山东省","山东"
"1342","543","2","193","18","348","-16","20200217","2","0","0","0","山东省","山东"
"1343","544","1","215","22","326","-22","20200218","3","1","0","0","山东省","山东"
"1344","546","2","238","23","304","-22","20200219","4","1","0","0","山东省","山东"
"1345","748","202","270","32","474","170","20200220","4","0","0","0","山东省","山东"
"1346","750","2","293","23","453","-21","20200221","4","0","0","0","山东省","山东"
"1347","754","4","311","18","439","-14","20200222","4","0","0","0","山东省","山东"
"1348","755","1","325","14","426","-13","20200223","4","0","0","0","山东省","山东"
"1349","755","0","343","18","406","-20","20200224","6","2","0","0","山东省","山东"
"1350","756","1","357","14","393","-13","20200225","6","0","0","0","山东省","山东"
"1351","756","0","381","24","369","-24","20200226","6","0","0","0","山东省","山东"
"1352","756","0","390","9","360","-9","20200227","6","0","0","0","山东省","山东"
"1353","756","0","411","21","339","-21","20200228","6","0","0","0","山东省","山东"
"1354","756","0","431","20","319","-20","20200229","6","0","0","0","山东省","山东"
"1355","758","2","455","24","297","-22","20200301","6","0","0","0","山东省","山东"
"1356","758","0","497","42","255","-42","20200302","6","0","0","0","山东省","山东"
"1357","758","0","511","14","241","-14","20200303","6","0","0","0","山东省","山东"
"1358","758","0","576","65","176","-65","20200304","6","0","0","0","山东省","山东"
"1359","758","0","602","26","150","-26","20200305","6","0","0","0","山东省","山东"
"1360","758","0","625","23","127","-23","20200306","6","0","0","0","山东省","山东"
"1361","758","0","637","12","115","-12","20200307","6","0","0","0","山东省","山东"
"1362","758","0","647","10","105","-10","20200308","6","0","0","0","山东省","山东"
"1363","758","0","703","56","49","-56","20200309","6","0","0","0","山东省","山东"
"1364","759","1","721","18","32","-17","20200310","6","0","0","0","山东省","山东"
"1365","760","1","733","12","21","-11","20200311","6","0","0","0","山东省","山东"
"1366","760","0","739","6","14","-7","20200312","7","1","0","0","山东省","山东"
"1367","760","0","740","1","13","-1","20200313","7","0","0","0","山东省","山东"
"1368","760","0","741","1","12","-1","20200314","7","0","0","0","山东省","山东"
"1369","760","0","743","2","10","-2","20200315","7","0","0","0","山东省","山东"
"1370","761","1","746","3","8","-2","20200316","7","0","0","0","山东省","山东"
"1371","761","0","746","0","8","0","20200317","7","0","0","0","山东省","山东"
"1372","761","0","747","1","7","-1","20200318","7","0","0","0","山东省","山东"
"1373","762","1","748","1","7","0","20200319","7","0","0","0","山东省","山东"
"1374","764","2","749","1","8","1","20200320","7","0","0","0","山东省","山东"
"1375","765","1","750","1","8","0","20200321","7","0","0","0","山东省","山东"
"1376","767","2","751","1","9","1","20200322","7","0","0","0","山东省","山东"
"1377","768","1","752","1","9","0","20200323","7","0","0","0","山东省","山东"
"1378","769","1","752","0","10","1","20200324","7","0","0","0","山东省","山东"
"1379","769","0","752","0","10","0","20200325","7","0","0","0","山东省","山东"
"1380","771","2","752","0","12","2","20200326","7","0","12","12","山东省","山东"
"1381","772","1","752","0","13","1","20200327","7","0","12","0","山东省","山东"
"1382","772","0","752","0","13","0","20200328","7","0","12","0","山东省","山东"
"1383","773","1","753","1","13","0","20200329","7","0","14","2","山东省","山东"
"1384","774","1","753","0","14","1","20200330","7","0","14","0","山东省","山东"
"1385","774","0","753","0","14","0","20200331","7","0","14","0","山东省","山东"
"1386","775","1","753","0","15","1","20200401","7","0","14","0","山东省","山东"
"1387","778","3","754","1","17","2","20200402","7","0","0","-14","山东省","山东"
"1388","778","0","755","1","16","-1","20200403","7","0","0","0","山东省","山东"
"1389","779","1","755","0","17","1","20200404","7","0","14","14","山东省","山东"
"1390","780","1","755","0","18","1","20200405","7","0","14","0","山东省","山东"
"1391","781","1","755","0","19","1","20200406","7","0","14","0","山东省","山东"
"1392","783","2","755","0","21","2","20200407","7","0","0","-14","山东省","山东"
"1393","783","0","756","1","20","-1","20200408","7","0","0","0","山东省","山东"
"1394","783","0","756","0","20","0","20200409","7","0","14","14","山东省","山东"
"1395","784","1","757","1","20","0","20200410","7","0","14","0","山东省","山东"
"1396","784","0","757","0","20","0","20200411","7","0","14","0","山东省","山东"
"1397","784","0","758","1","19","-1","20200412","7","0","14","0","山东省","山东"
"1398","784","0","759","1","18","-1","20200413","7","0","14","0","山东省","山东"
"1399","784","0","761","2","16","-2","20200414","7","0","14","0","山东省","山东"
"1400","784","0","761","0","16","0","20200415","7","0","14","0","山东省","山东"
"1401","787","3","761","0","19","3","20200416","7","0","14","0","山东省","山东"
"1402","787","0","765","4","15","-4","20200417","7","0","14","0","山东省","山东"
"1403","787","0","765","0","15","0","20200418","7","0","14","0","山东省","山东"
"1404","787","0","765","0","15","0","20200419","7","0","14","0","山东省","山东"
"1405","787","0","765","0","15","0","20200420","7","0","14","0","山东省","山东"
"1406","787","0","766","1","14","-1","20200421","7","0","14","0","山东省","山东"
"1407","787","0","766","0","14","0","20200422","7","0","14","0","山东省","山东"
"1408","787","0","766","0","14","0","20200423","7","0","14","0","山东省","山东"
"1409","787","0","767","1","13","-1","20200424","7","0","14","0","山东省","山东"
"1410","787","0","767","0","13","0","20200425","7","0","14","0","山东省","山东"
"1411","787","0","768","1","12","-1","20200426","7","0","14","0","山东省","山东"
"1412","787","0","768","0","12","0","20200427","7","0","14","0","山东省","山东"
"1413","787","0","771","3","9","-3","20200428","7","0","14","0","山东省","山东"
"1414","787","0","772","1","8","-1","20200429","7","0","14","0","山东省","山东"
"1415","787","0","772","0","8","0","20200430","7","0","14","0","山东省","山东"
"1416","787","0","772","0","8","0","20200501","7","0","14","0","山东省","山东"
"1417","787","0","772","0","8","0","20200502","7","0","14","0","山东省","山东"
"1418","788","1","773","1","8","0","20200503","7","0","14","0","山东省","山东"
"1419","788","0","773","0","8","0","20200504","7","0","14","0","山东省","山东"
"1420","788","0","775","2","6","-2","20200505","7","0","14","0","山东省","山东"
"1421","788","0","775","0","6","0","20200506","7","0","14","0","山东省","山东"
"1422","788","0","776","1","5","-1","20200507","7","0","14","0","山东省","山东"
"1423","788","0","776","0","5","0","20200508","7","0","14","0","山东省","山东"
"1424","788","0","776","0","5","0","20200509","7","0","14","0","山东省","山东"
"1425","788","0","777","1","4","-1","20200510","7","0","14","0","山东省","山东"
"1426","788","0","777","0","4","0","20200511","7","0","14","0","山东省","山东"
"1427","788","0","777","0","4","0","20200512","7","0","14","0","山东省","山东"
"1428","788","0","777","0","4","0","20200513","7","0","14","0","山东省","山东"
"1429","788","0","778","1","3","-1","20200514","7","0","14","0","山东省","山东"
"1430","788","0","780","2","1","-2","20200515","7","0","14","0","山东省","山东"
"1431","788","0","780","0","1","0","20200516","7","0","14","0","山东省","山东"
"1432","788","0","780","0","1","0","20200517","7","0","14","0","山东省","山东"
"1433","788","0","780","0","1","0","20200518","7","0","14","0","山东省","山东"
"1434","788","0","780","0","1","0","20200519","7","0","14","0","山东省","山东"
"1435","4","4","0","0","4","4","20200122","0","0","0","0","海南省","海南"
"1436","8","4","0","0","8","4","20200123","0","0","0","0","海南省","海南"
"1437","17","9","0","0","17","9","20200124","0","0","0","0","海南省","海南"
"1438","19","2","0","0","19","2","20200125","0","0","0","0","海南省","海南"
"1439","22","3","0","0","22","3","20200126","0","0","0","0","海南省","海南"
"1440","33","11","0","0","32","10","20200127","1","1","0","0","海南省","海南"
"1441","43","10","0","0","42","10","20200128","1","0","0","0","海南省","海南"
"1442","46","3","1","1","44","2","20200129","1","0","0","0","海南省","海南"
"1443","49","3","1","0","47","3","20200130","1","0","0","0","海南省","海南"
"1444","57","8","1","0","55","8","20200131","1","0","0","0","海南省","海南"
"1445","63","6","1","0","61","6","20200201","1","0","0","0","海南省","海南"
"1446","70","7","4","3","65","4","20200202","1","0","0","0","海南省","海南"
"1447","79","9","4","0","74","9","20200203","1","0","0","0","海南省","海南"
"1448","89","10","4","0","84","10","20200204","1","0","0","0","海南省","海南"
"1449","100","11","5","1","94","10","20200205","1","0","0","0","海南省","海南"
"1450","111","11","8","3","101","7","20200206","2","1","0","0","海南省","海南"
"1451","122","11","11","3","109","8","20200207","2","0","0","0","海南省","海南"
"1452","128","6","15","4","111","2","20200208","2","0","0","0","海南省","海南"
"1453","136","8","19","4","114","3","20200209","3","1","0","0","海南省","海南"
"1454","142","6","19","0","120","6","20200210","3","0","0","0","海南省","海南"
"1455","145","3","20","1","122","2","20200211","3","0","0","0","海南省","海南"
